train_loss,val_loss,train_ce_loss,train_dice_loss,val_ce_loss,val_dice_loss,lr,epoch_time,val_miou,val_pixel_acc,val_dice
3.8927223682403564,3.892728805541992,2.945387601852417,0.9473347663879395,2.945391893386841,0.9473369121551514,8.535533905932738e-05,112.02742195129395,0.025955731386715388,0.05253458023071289,0.05266308784484863
3.892728328704834,3.892577648162842,2.9453916549682617,0.9473366737365723,2.9452431201934814,0.9473345279693604,7.938926261462366e-05,124.80883073806763,0.025909311389296016,0.05267620086669922,0.05266547203063965
3.8926024436950684,3.892460584640503,2.9452667236328125,0.9473357796669006,2.9451255798339844,0.9473349452018738,7.269952498697734e-05,124.93618559837341,0.025826566991263022,0.052835941314697266,0.05266505479812622
3.8924670219421387,3.8923373222351074,2.945131540298462,0.9473356008529663,2.945002555847168,0.9473347663879395,6.545084971874738e-05,107.29594850540161,0.0256406369463149,0.052724361419677734,0.05266523361206055
3.892361879348755,3.892272710800171,2.945025682449341,0.9473361968994141,2.944936513900757,0.9473361372947693,5.782172325201155e-05,112.04043126106262,0.025672223475280094,0.052944183349609375,0.05266386270523071
3.8922619819641113,3.8921542167663574,2.9449260234832764,0.9473358392715454,2.9448206424713135,0.9473336935043335,5e-05,123.25193047523499,0.02562022623940381,0.052903175354003906,0.052666306495666504
3.8921990394592285,3.89216947555542,2.9448630809783936,0.9473358392715454,2.944833278656006,0.9473362565040588,4.217827674798847e-05,111.12710309028625,0.02549547723342958,0.05261850357055664,0.05266374349594116
3.8921642303466797,3.892134428024292,2.9448282718658447,0.947335958480835,2.944798707962036,0.9473357200622559,3.4549150281252636e-05,121.1061897277832,0.02555998654970024,0.0526881217956543,0.05266427993774414
3.8921234607696533,3.892077922821045,2.9447882175445557,0.9473352432250977,2.944744110107422,0.9473339319229126,2.7300475013022663e-05,110.69821214675903,0.025602839005923746,0.05279207229614258,0.0526660680770874
3.8921263217926025,3.892125368118286,2.9447901248931885,0.9473361968994141,2.944788694381714,0.947336733341217,2.061073738537635e-05,99.33799815177917,0.025412961535223627,0.052439212799072266,0.05266326665878296
3.8921070098876953,3.8921022415161133,2.9447712898254395,0.9473358392715454,2.944765567779541,0.947336733341217,1.4644660940672627e-05,100.36134243011475,0.025509908591457717,0.052739620208740234,0.05266326665878296
3.892106771469116,3.892108917236328,2.944770574569702,0.9473361968994141,2.944772243499756,0.9473366737365723,9.549150281252633e-06,102.64140295982361,0.02531100991305292,0.052414894104003906,0.052663326263427734
3.892075777053833,3.892072916030884,2.9447405338287354,0.9473351836204529,2.9447379112243652,0.9473350644111633,5.449673790581611e-06,117.42183208465576,0.025438349742706458,0.05265235900878906,0.05266493558883667
3.8920633792877197,3.892084836959839,2.9447286128997803,0.9473348259925842,2.944748878479004,0.947335958480835,2.4471741852423237e-06,109.27445769309998,0.025291280272537676,0.0524444580078125,0.05266404151916504
3.892068862915039,3.892076015472412,2.9447336196899414,0.9473351836204529,2.9447407722473145,0.9473352432250977,6.15582970243117e-07,101.10057926177979,0.02539339945217956,0.05255460739135742,0.052664756774902344
3.892059564590454,3.8920443058013916,2.9447247982025146,0.9473347663879395,2.9447097778320312,0.9473345279693604,0.0001,111.99403500556946,0.025365081331196488,0.05257749557495117,0.05266547203063965
3.892066478729248,3.892019271850586,2.9447314739227295,0.9473350048065186,2.9446845054626465,0.9473347663879395,9.98458666866564e-05,94.59972715377808,0.02521609995053037,0.0527653694152832,0.05266523361206055
3.892026424407959,3.89201021194458,2.9446916580200195,0.947334885597229,2.944675922393799,0.9473344087600708,9.938441702975689e-05,93.8266351222992,0.02511251074614802,0.052690982818603516,0.0526655912399292
